,created_at_KST,masked_id,full_url,masked_text,media_media_url_https,urls_expanded_url,is_retweeted_by
514,2024-12-21 08:01:52+09:00,********,https://twitter.com/symposion_/status/1870243250323501177,다음에 민주당에서 거부권 단 한 번이라도 쓰면 거봐라 민주당에서도 거!! 부!! 권!! 썼다니까?! 세상사람들아 이것보세요 민주당이 더하다니까? 진짜개깜놀사태ㅁㅊ 하면서 언론이 지랄쌈바춤 출거 생각하면 벌써 위장아픔,False,False,향연
513,2024-12-21 08:05:30+09:00,**********,https://twitter.com/symposion_/status/1870244160625881433,정치후원금 10만원까지는 연말정산 때 전액 돌려주는데 이게 어떻게 어린 여자들 코 묻은 돈을 긁어가는 게 되지 진짜 정혐 조장이나 하고 관심 없는 거 너무 티 남 후원으로 여성 정치인을 키우세요 한 번 후원금 보내면 때마…,False,False,향연
182,2024-12-21 08:06:43+09:00,*******,https://twitter.com/thinkerballer/status/1870244469083451819,너무 웃김. 사실 하나도 안 웃김. https://t.co/Ixbo9Nq565,False,False,공놀이보리밥
181,2024-12-21 08:06:51+09:00,***********,https://twitter.com/thinkerballer/status/1870244503560528126,이건 말도 안되는 변명임. 일단 폭로가 있었다는 사실과 그 내용에 대한 기사는 무조건 나와야 함 그건 그 내용의 사실관계와는 별개임. 그 내용이 백프로 사실임을 보장하기 전엔 폭로가 있었자는 사실 자체도 보도할수 없다는…,False,False,공놀이보리밥
120,2024-12-21 08:23:57+09:00,둥글벅적,https://twitter.com/oxovpice/status/1870248804781596716,차표 취소함､､ 💧💧 마침 뒤에 남은 차량 있어서 일단 병원 들려 상태 좀 봐야겠어요. 광화문은 최대한 갈 예정이지만~ 독감만 아니었으면 좋겠다!,False,False,
180,2024-12-21 08:43:43+09:00,*********,https://twitter.com/thinkerballer/status/1870253780052390182,'무고한 피해자'라니 12월 3일 밤에 총에 맞아 죽어도 무고하지 않은 대상이 있었다는 의도로 읽히는데 구체적으로 어떤 목적으로 어떤 사람들을 쏜다는 의미인지 설명해주시겠습니까?,False,False,공놀이보리밥
535,2024-12-21 08:47:58+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870254849687990576,아미친 우산 안챙김 우비도,False,False,
534,2024-12-21 08:48:09+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870254895896653936,비.... 눈? 오려나??,False,False,
533,2024-12-21 08:50:38+09:00,********,https://twitter.com/Ryam_nb/status/1870255522047500351,"진짜 황당하다
쌀만 받아처먹고싶고 농민의 투쟁은 듣기 싫어?",False,False,야옹뉴스
511,2024-12-21 08:52:03+09:00,********,https://twitter.com/symposion_/status/1870255878437556315,지금 전봉준투쟁단 막아서는 주인공들 프로필^^ https://t.co/9F6ewfPLeC,False,False,향연
532,2024-12-21 08:52:58+09:00,********,https://twitter.com/Ryam_nb/status/1870256110030225561,"이 책 저자 페이커 선수에게 허락받고 공식적으로 협력해서 출간한 책이 아니라고 합니다. 그래서 표지도 사진 못 쓰고, 일러스트 쓴거 같아요. 저자 인스타그램 들어가보면 팬들 질문에 댓글다는 것도 그렇고 원래 페이커 팬 혹은…",False,False,야옹뉴스
510,2024-12-21 08:54:24+09:00,향연,https://twitter.com/symposion_/status/1870256468739666092,"[RT요청🚨🔥📢전봉준투쟁단트랙터대행진 집회보장요구 국민신문고 두들기기]

국민신문고: https://t.co/N7tWW8aS7C

민원발생지역 “해당없음 ✔️”

제목 본문 복붙용 텍스트 링크:https://t.co/Ayo9Tm1GLT

끝단계에서 처리기관 직접선택 경찰청 검색 후 서울특별시경찰청 선택🚨",False,"['http://epeople.go.kr', 'https://docs.google.com/document/d/1-beulQ4Abf0jZpTjXzWdZecH6kXYiydzX_tpnoKpLm8/edit']",
509,2024-12-21 08:57:46+09:00,********,https://twitter.com/symposion_/status/1870257315922038953,왜 뉴스서 트친 만난 기분이지?ㅎㅎ https://t.co/RJ99GYn6mH,['https://pbs.twimg.com/ext_tw_video_thumb/1870058168015077376/pu/img/Cqvgp-96XPTdPxGx.jpg'],False,향연
508,2024-12-21 08:58:21+09:00,*********,https://twitter.com/symposion_/status/1870257461137158159,오늘 자 민음사 고전 일력의 말 나 들려주고 싶은 자가 있어... https://t.co/5wyBlVuDJh,['https://pbs.twimg.com/media/GfP1hZsaYAA1mdm.jpg'],False,향연
1292,2024-12-21 09:10:23+09:00,************,https://twitter.com/eddiethepuff/status/1870260491769262163,파주 사는 친구가 올여름부터 밤 11시가 되면 듣기 거북하고 소름돋는 대남방송을 거의 매일 듣는다고 말했다. 여자 괴성과 늑대 울음소리 온갖 지저분한 소리를 엮어서 계속 내보낸다고. 파주에 계속 살던 사람들은 이런 기…,False,False,포롱포롱
1291,2024-12-21 09:12:40+09:00,***********,https://twitter.com/eddiethepuff/status/1870261066871246922,광화문으로 출근하는 버스를 오늘도 탔다. 살짝 부아가 치밀었지만. 트랙터로 오시는 분들을 생각하며 마음을 고쳐먹었다. 민주주의는 언제나 그렇듯 한표 싸움이다. 마음 하나를 더하는 일은 무거운 의무지만. 그만큼 소중한 권…,False,False,포롱포롱
1290,2024-12-21 09:13:03+09:00,*******,https://twitter.com/eddiethepuff/status/1870261164149821728,"난 20대 우파 여성 계정은 작업용 계정이라고 거의 확신함. 서울대, 여신 뭐 이런 대사가 한동훈 미남 타령하던 패턴하고 너무 똑같고 손발이 오그라듬.",False,False,포롱포롱
531,2024-12-21 09:24:50+09:00,************,https://twitter.com/Ryam_nb/status/1870264126062334368,https://t.co/kRMK5Wz785,['https://pbs.twimg.com/media/GfNTPbaawAEBgG2.jpg'],False,야옹뉴스
506,2024-12-21 09:32:43+09:00,향연,https://twitter.com/symposion_/status/1870266113407492239,현재 유튜버 제이컴퍼니님 전농 전봉준투쟁단 트랙터 대행진 라이브 방송중이십니다! 이동중인 트랙터 행렬 보실 수 있습니다. 🚜🚜🚜🔥👨‍🌾👩‍🌾🚨✊🌾🚚🚛🚚🚛 https://t.co/qXCVciA0SY,False,['https://www.youtube.com/live/8HvN6xtzqdU?si=I8mvsuICNElbx65i'],
504,2024-12-21 09:42:35+09:00,********,https://twitter.com/symposion_/status/1870268593751114091,전봉준 투쟁단 상경시위 인터뷰 (대전MBC) https://t.co/E6PdsAq7Ul,['https://pbs.twimg.com/ext_tw_video_thumb/1870108941147107328/pu/img/pAHqW-n4mNr_6jKF.jpg'],False,향연
502,2024-12-21 09:57:38+09:00,**********,https://twitter.com/symposion_/status/1870272380955963845,현재 전봉준 투쟁단 오시는 길에 트랙터를 내리다 한 대가 전복되어 사고가 났다 합니다 다행히 인명피해는 없지만 파손정도가 심해 보여요 서울진입도 막힌데다 사고까지 나서 힘드실 전봉준 투쟁단을 위해 시민분들이 민원으로 도와…,False,False,향연
501,2024-12-21 09:58:59+09:00,***********,https://twitter.com/symposion_/status/1870272721906798917,"혜화 한우식구도 연대합니다. 

큰 금액은 아니지만 도움이 되고 싶은데 잘 모르겠다며, 아버지께 대리 후원을 부탁받았습니다.

어느 단체에 후원을 해야할까 고민하다가 멀리서 와주시는 농민분들께 후원합니다. 더 큰 금액,…",False,False,향연
500,2024-12-21 10:01:51+09:00,*************,https://twitter.com/symposion_/status/1870273445227090318,서울특별시경찰서로 민원을 했습니다. 정말 농민분들 안 그래도 윤석열의 지원 삭감들로 고통받는다고 들었는데 겨우 다시 탄핵 후 입법된 양곡법이 한덕수 총리가 대행일 뿐임에도 거부권을 행사한 국민 무시하는 초유의 사태…,False,False,향연
499,2024-12-21 10:01:59+09:00,********,https://twitter.com/symposion_/status/1870273477682540808,"@symposion_ 약자의 주장을 집단적 이기심으로 폄하하는 것은 횡포라고 생각합니다. 대화와 타협으로 풀 수 있는데, 작금의 여야 상황을 보면 누구도 관심을 보이지 않아서 안타깝습니다. 

응원합니다 https://t.c…",False,False,향연
498,2024-12-21 10:03:36+09:00,**********,https://twitter.com/symposion_/status/1870273882885894556,안귀령 대변인에게 엄하게 호통치던 밀덕분들 어느 시점부터 좀 조용하던데 당신이 사랑하는 한국 군대가 국제협약까지 위반해가면서 민간인 공격을 하려고 했답니다 어디 계세요들,False,False,향연
497,2024-12-21 10:27:52+09:00,************,https://twitter.com/symposion_/status/1870279991327633799,"국회 있었는데 계엄해제 표결 불참한 국힘 서초을 신동욱 하는 말

""왜 담 안넘었냐고 따지지마라 난 국회 들어감 많은 민주당 의원들이 들어와있어서 곧 계엄이 해제 되겠구나 생각 했음 이미 의결정족수 채우지 않음?""…",False,False,향연
643,2024-12-21 10:30:14+09:00,************,https://twitter.com/noreunza_/status/1870280587371786515,"［우성명헌 배포전 현장수령 선입금 ］

&lt; 롱8 : 운명에서 각진 받침 빼기 &gt;
RT 감사합니다❤️

* 수요조사가 어려워 소량 준비했습니다.
혹시 재고 추가가 필요하다면 DM 부탁드립니다!

🗓️선입금 기간 : 20…",False,False,계란흰자
496,2024-12-21 10:31:51+09:00,향연,https://twitter.com/symposion_/status/1870280992474431531,"정부에서 기상청까지 매수했던건지 의심될 정도로... 오늘 날씨 시위하기 딱 좋습니다, 여러분!! 😡😡😡모두 광화문 앞에 나오셔서 이 오만하고 뻔뻔한 괴뢰정부에 민심의 무게를 보여주세요!! 🔥🔥🔥💪💪💪📢📢📢✊✊✊🤬🤬🤬 https://t.co/QrrMO692nR",['https://pbs.twimg.com/media/GfSSpekasAAIpQK.jpg'],False,
530,2024-12-21 10:39:31+09:00,**********,https://twitter.com/Ryam_nb/status/1870282921191583790,와 나경원 외가가 민주화 운동 시절에 갖고 있던 호텔 객실 고문실로 빌려줬다는 사실 모르는 사람 진짜 많은가보네,False,False,야옹뉴스
529,2024-12-21 10:39:35+09:00,*********,https://twitter.com/Ryam_nb/status/1870282938396582130,이제 슬슬 밑천이 보임,False,False,야옹뉴스
495,2024-12-21 10:45:02+09:00,************,https://twitter.com/symposion_/status/1870284312240898187,전.투.단 트랙터시위 응원하고 싶다면? 해당 트윗 참조하셔서 힘을 보태주세요!,False,False,향연
494,2024-12-21 10:54:52+09:00,*******,https://twitter.com/symposion_/status/1870286785374515333,"여러분 얼마 안 걸립니다 부탁드려요
비회원 인증 포함 5분 안걸림",False,False,향연
199,2024-12-21 10:56:16+09:00,*************,https://twitter.com/vermilionsun-2/status/1870287139155407013,'감시자는 누가 감시할것인가'에 대해 독일이 택한 해법은 '감시자를 항상 양지에 두고 감시하자'였음. 독일 헌법수호청은 위헌 여부 수사대상이 된 정당이나 단체에게 공개 통보하고 수사에 관한 정보는 국민들과 의회에 제…,False,False,**************
527,2024-12-21 10:56:43+09:00,************,https://twitter.com/Ryam_nb/status/1870287251009351812,"노은결 소령 기자회견문 전문

입력: 2024.12.20 17:16
https://t.co/d5CElIHThW",False,['https://www.topstarnews.net/news/articleView.html?idxno=15584310'],야옹뉴스
525,2024-12-21 10:58:34+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870287717193658511,ㅁㅊ 배고프다,False,False,
184,2024-12-21 10:59:28+09:00,*************,https://twitter.com/sceneryoftoday/status/1870287940859113822,https://t.co/fYHZ5FtSg7,False,['https://docs.google.com/document/d/1fyV-xokmHLHBZWDRAwcvxo1DgxllWad95Iq1LbUTyRE/edit?tab=t.c4fxftipk5ki#heading=h.7npqjxk3h0fd'],어제의풍경
183,2024-12-21 10:59:47+09:00,*************,https://twitter.com/sceneryoftoday/status/1870288022270554239,"12/21 윤석열 즉각 체포•퇴진! 사회대개혁! 범시민대행진 &lt;참여설명서&gt;가 떴습니다!
정독하고 오시면 아주 유익합니다^^
광장을 만드는 소중한 이들의 지혜와 노동이 모여서 만든 것이니 소중히 읽고 주위에 나누어 주…",False,False,어제의풍경
493,2024-12-21 11:00:26+09:00,*************,https://twitter.com/symposion_/status/1870288187169616308,신청 완 https://t.co/Gi88OdHIBe,False,False,향연
492,2024-12-21 11:00:31+09:00,**************,https://twitter.com/symposion_/status/1870288205809103310,씨익씨익 https://t.co/8MffHZhp5e,False,False,향연
491,2024-12-21 11:00:44+09:00,*******,https://twitter.com/symposion_/status/1870288263585640952,https://t.co/OsqZjuVkYC,False,False,향연
182,2024-12-21 11:03:23+09:00,어제의풍경,https://twitter.com/sceneryoftoday/status/1870288928521236941,와… 지금 근 한달만에 처음으로;;; 오래잠;;;,False,False,
198,2024-12-21 11:04:53+09:00,**********,https://twitter.com/vermilionsun-2/status/1870289305769328785,"김대중 노무현 문재인 세 사람의 업적을 나는 매우 높게 평가하지만서도…
셋의 공통적인 실수는 어설픈 용서와 관용이었고
그게 참극을 부른다는 것. 적폐는 무조건 칼같이 청산하고 가야지 안 그러면 다시 도진다는 게 이번에 증…",False,False,**************
522,2024-12-21 11:06:12+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870289638688207358,오늘 무대 안보이먄 이걸로 봐도 되겟는데.... 시야 끝내준다 https://t.co/WKT54pvd2a,"['https://pbs.twimg.com/media/GfSagrwasAUdq1E.jpg', 'https://pbs.twimg.com/media/GfSagtUasAAVr3F.jpg']",False,
489,2024-12-21 11:06:37+09:00,************,https://twitter.com/symposion_/status/1870289743805821089,"내일 헌재 앞 집회 안내도.
파랑색이 윤석열 탄핵 집회 장소입니다.

시청역-광화문역의 빨간색 영역은 자유통일당의 탄핵 반대 집회가 있을 예정입니다.

&gt;&gt;시청역 절대금지!!&lt;&lt;

윤석열 퇴진 집회 오시는 분들은 최대…",False,False,향연
519,2024-12-21 11:11:53+09:00,*******,https://twitter.com/Ryam_nb/status/1870291066739662953,대통령 직무 정지인데 여전히 대통령실의 공간과 인력을 그대로 유지하는 게 말이 안되지 않나요? 그거 다 국민 세금인데... 직무 정지면 일단 방을 빼야... ㅋ,False,False,야옹뉴스
518,2024-12-21 11:14:48+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870291800772284826,얘들아 우리 각자의 자리에서 최선을 다하자 일단 오늘 제 자리는 동십자각 앞이긴한데 어쨌든,False,False,
488,2024-12-21 11:17:31+09:00,**************,https://twitter.com/symposion_/status/1870292485077119481,나는 언제나 분리되기를 반복한다. https://t.co/y543BBeyDR,"['https://pbs.twimg.com/media/GfQQijKasAgnE3m.jpg', 'https://pbs.twimg.com/media/GfQQijJasAEgbaC.jpg', 'https://pbs.twimg.com/media/GfQQijKasAYAbpc.jpg', 'https://pbs.twimg.com/media/GfQQijIasAITma1.jpg']",False,향연
487,2024-12-21 11:18:00+09:00,************,https://twitter.com/symposion_/status/1870292607177478400,https://t.co/O5oK9jOHlg,False,False,향연
486,2024-12-21 11:18:14+09:00,********,https://twitter.com/symposion_/status/1870292664727568461,"아침에 기름넣고 이제 출발합니다
이따 뵈어요 https://t.co/hcwdvlIQky",False,False,향연
517,2024-12-21 11:18:14+09:00,************,https://twitter.com/Ryam_nb/status/1870292667097321957,노무현이 온갖 욕 다 먹으면서 5일제로 바꿈,False,False,야옹뉴스
484,2024-12-21 11:18:55+09:00,*********,https://twitter.com/symposion_/status/1870292835800625305,내가 쓰고싶은 민원쓰기 https://t.co/4ANEs4KBn5,False,False,향연
483,2024-12-21 11:19:37+09:00,*********,https://twitter.com/symposion_/status/1870293014008176680,이런 xx가 윤건희와 함께 3대를 이은 반역 확신자들 https://t.co/7PUyxUWHGj,['https://pbs.twimg.com/media/GfOOJQIasAIb6zy.jpg'],False,향연
482,2024-12-21 11:20:23+09:00,***************,https://twitter.com/symposion_/status/1870293205872455828,완 https://t.co/Jr5cDPphLo,False,False,향연
481,2024-12-21 11:21:10+09:00,*********,https://twitter.com/symposion_/status/1870293402648199480,"이거야말로 합리적의심 이지
오늘 정모 안국역 🙆🏻‍♀️오케잉",False,False,향연
777,2024-12-21 11:21:27+09:00,**********,https://twitter.com/abyss__calling/status/1870293474924527746,현재 전봉준 투쟁단 오시는 길에 트랙터를 내리다 한 대가 전복되어 사고가 났다 합니다 다행히 인명피해는 없지만 파손정도가 심해 보여요 서울진입도 막힌데다 사고까지 나서 힘드실 전봉준 투쟁단을 위해 시민분들이 민원으로 도와…,False,False,왕밤빵
776,2024-12-21 11:21:51+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870293574463713501,버스에 앉아서 푸데데,False,False,
479,2024-12-21 11:22:50+09:00,***********,https://twitter.com/symposion_/status/1870293823559221390,https://t.co/498vbYvfGo,False,False,향연
775,2024-12-21 11:23:15+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870293927464730724,"일단 디포 때문에 퀴어 책을 거의 못 읽는 (???) 제게는 도움이 됩니다
스핀깅은 이용당함 https://t.co/GycWvCIBQ9",False,['https://x.com/m0r3_HQ/status/1870280875126243805'],
774,2024-12-21 11:24:29+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870294236672995357,참전하고 싶은데 이 이야기를 위한 논지 구성 자체가 내게는 정신적으로 많이 힘든 일이니 조금 쉬겠소 다들 고마우이,False,False,
516,2024-12-21 11:24:59+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870294364821565745,배고프다,False,False,
478,2024-12-21 11:27:41+09:00,************,https://twitter.com/symposion_/status/1870295042360999974,"쫌 버벅이긴했지만 햇다
있다봐요",False,False,향연
476,2024-12-21 11:28:43+09:00,********,https://twitter.com/symposion_/status/1870295301783011337,신고했습니다 이거 금방하네요..!!,False,False,향연
179,2024-12-21 11:28:52+09:00,********,https://twitter.com/thinkerballer/status/1870295343134544120,일개 퇴직언론인이 이렇게 시혜적인 입장이시면 아직 물이 덜 빠진거 아닌지? https://t.co/4W8kJ8lijA,False,False,공놀이보리밥
197,2024-12-21 11:29:01+09:00,************,https://twitter.com/vermilionsun-2/status/1870295379356381281,아무 직도 없는 정유라 발언은 매일경제 같은 언론에서 정유라 유튜브 보고 올리는데 (후속취재했나요?) 노은결 소령 기자회견은 나름 서울의소리 영상 있으니 받아쓰기로 올리고 후속취재해도 되지 않음? 왜 갑자기 여기서만…,False,False,**************
772,2024-12-21 11:30:39+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870295790008315974,"ㅠㅠ
이거 미니인데 https://t.co/PZv2ZRWZg6 https://t.co/hloK6wzfMx",['https://pbs.twimg.com/media/GfSgGOuasAMe0jk.jpg'],['https://x.com/rolling_dordor/status/1870250300654944366'],
770,2024-12-21 11:31:19+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870295959911198921,끼이이. https://t.co/zVY9Ciwz1y,False,['https://x.com/vilvil_8/status/1870273800362963187'],
769,2024-12-21 11:33:57+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870296621424226428,혜성이는 의제가 확실한 아이입니다 노량진수산시장 농성현장에서 훌쩍훌쩍 울다가 상인분이랑 인증샷찍어서 눈물자국 보정하고 페이터에 알차게올릴녀석입니다 https://t.co/pgylcmRIZb,False,['https://x.com/ugnon1126/status/1870276768898396640'],
196,2024-12-21 11:34:57+09:00,*********,https://twitter.com/vermilionsun-2/status/1870296873635864804,"영남대 박정희 동상에
걸려있는 팻말이
역사의 죄인 다까기마사오

곳곳에 세워진 박정희 동상마다
저 팻말을 걸면 안될까?? https://t.co/4xcKrYw8C6",['https://pbs.twimg.com/media/GfPdbr6asAQBmSx.png'],False,**************
1289,2024-12-21 11:36:15+09:00,******,https://twitter.com/eddiethepuff/status/1870297199659364729,찐따한남 학원이라도 있나? 사.회.실.험. 인척  몇 수 앞을 내.다.본.척.  부당하게 핍팍 받 는 척   큰그림그린척  거.룩. 염.병. 떠는게 똑닮음.... https://t.co/acuJZMjl97,False,False,포롱포롱
515,2024-12-21 11:37:04+09:00,************,https://twitter.com/Ryam_nb/status/1870297404408578225,정말 작은 소액이라도 괜찮아요 일상을 걸고 목소리 내는 그들의 편이 있다고 입금 내역으로 알려주세요ㅠㅠ https://t.co/LzfZx9KAZ2,"['https://pbs.twimg.com/media/GfSf2zmbIAAHRXL.jpg', 'https://pbs.twimg.com/media/GfSf2zobIAAUftw.jpg', 'https://pbs.twimg.com/media/GfSf2znasAAhVBa.jpg', 'https://pbs.twimg.com/media/GfSf2zma8AAiH1E.jpg']",False,야옹뉴스
514,2024-12-21 11:37:05+09:00,************,https://twitter.com/Ryam_nb/status/1870297409785606304,"집회 참여가 어려운 분,
집회 운영 측 후원(간절)
각 작은 사회단체 후원(진짜 간절)
감사합니다…………",False,False,야옹뉴스
475,2024-12-21 11:38:49+09:00,**************,https://twitter.com/symposion_/status/1870297844554575995,https://t.co/ld7CpVkWCR,False,False,향연
766,2024-12-21 11:39:50+09:00,**********,https://twitter.com/abyss__calling/status/1870298100277105017,"김대중 노무현 문재인 세 사람의 업적을 나는 매우 높게 평가하지만서도…
셋의 공통적인 실수는 어설픈 용서와 관용이었고
그게 참극을 부른다는 것. 적폐는 무조건 칼같이 청산하고 가야지 안 그러면 다시 도진다는 게 이번에 증…",False,False,왕밤빵
195,2024-12-21 11:40:38+09:00,*********,https://twitter.com/vermilionsun-2/status/1870298302324916644,"...? 뭔 만능운동인거처럼 써놨네; 특히 1, 2는 잘했을때에도 근거 없음.",False,False,**************
474,2024-12-21 11:41:31+09:00,향연,https://twitter.com/symposion_/status/1870298523935355124,"오늘 다시 읽은 구절.

“영원히 죽은 우리가, 이제 살아나기 위해, 다시 한번 죽으려 한다.” https://t.co/WgLRmyp2s1",['https://pbs.twimg.com/media/GfSilxXasAQVSCd.jpg'],False,
764,2024-12-21 11:42:31+09:00,**************,https://twitter.com/abyss__calling/status/1870298777749467438,@coolboy955 @wideloginangle (보면서 웃고만 있는 노동당 당원1인),False,False,왕밤빵
763,2024-12-21 11:42:34+09:00,**********,https://twitter.com/abyss__calling/status/1870298787333452242,@Condomase_Dick @wideloginangle (제발 구별 좀 해서 써달라고 울고 싶은 정의당원 1인),False,False,왕밤빵
762,2024-12-21 11:42:38+09:00,************,https://twitter.com/abyss__calling/status/1870298804530098364,@coolboy955 @Condomase_Dick @wideloginangle (이 알못새끼야 라고 외치고 있는 기본소득당 지지자),False,False,왕밤빵
473,2024-12-21 11:42:48+09:00,***********,https://twitter.com/symposion_/status/1870298849392374257,사고 수습에 조금이나마 보탬이 되었으면 해서 소액 후원했습니다. 모두들 전봉준 투쟁단을 위해 정신적-물질적 응원 ㄱㄱ✊ https://t.co/NLeUaW7Kiq,False,False,향연
761,2024-12-21 11:43:23+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870298995047969012,나 꼴리건인데 이것 찬성한다 https://t.co/tqQNoMFtOG,False,['https://x.com/milest0ne5/status/1870129482197282877'],
180,2024-12-21 11:46:43+09:00,어제의풍경,https://twitter.com/sceneryoftoday/status/1870299834672201910,RT @sceneryoftoday: 같이 놀 페미니스트 디자이너 모집중 https://t.co/BQCU8u4vwH,False,['https://docs.google.com/forms/d/1J55S5hDeydLogMSnqK6LX8HF4zbYBq7LrjVU7jBELKs/viewform?edit_requested=true'],
760,2024-12-21 11:46:55+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870299883963634074,눈이당...,False,False,
179,2024-12-21 11:50:13+09:00,***************,https://twitter.com/sceneryoftoday/status/1870300715064922405,이미 2016년 웹갤발 동인작가 공격과 2018년 소녀전선 페미사냥 사건 당시 나타났던 현상이지...😓 그땐 물정 모르는 바보짓 취급을 받았는데 기업이고 정치권이고 언론이고 그들의 힘을 계속 키워주니 이제 어떻게…,False,False,어제의풍경
178,2024-12-21 11:50:14+09:00,***************,https://twitter.com/sceneryoftoday/status/1870300720148406653,남초의 가지가지 집단 괴롭힘 양식은 대부분 새롭게 나타난 현상이 아니라 몇 년 간 영향력을 키워오다 이제 와서 표면화됐을 뿐입니다.,False,False,어제의풍경
759,2024-12-21 11:52:25+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870301269006659905,"계엄령을 안 내린 지는 45년 됐고,
실질적으로 사형 폐지국이 된 건 2n년밖에 되지 않았다.
'사형 구형 및 집행'을 쉽게 꺼내쓰는 순간 그들에게도, 계엄보다도 더 쉽게 '선택가능한 무기'가 되며, 나는 또 다른 노무현이 나오는 것을 바라지 않는다. https://t.co/6EIAGNXi5y",False,['https://x.com/libraryofknives/status/1870296739942674864'],
472,2024-12-21 11:55:45+09:00,향연,https://twitter.com/symposion_/status/1870302105984217142,"계엄 후 예정들이 망가지고 계속 무리하면서도 일상을 유지하려고 애쓰고 있다. 먹이고 씻기고 재우고 입히고, 안고 웃고 울고 걷고 토닥이며... 선생님이 싸주신 정성어린 빵과 스프를 데워 먹었다. 여전히 대화엔 분노가 어려있고 나는 계속 내가 할 일을 하고 있다. 이 온기를 안고 광장에 나간다. https://t.co/jUjMJIbUDU","['https://pbs.twimg.com/media/GfSl16qasAMq5gv.jpg', 'https://pbs.twimg.com/media/GfSl16taIAAQ6-7.jpg']",False,
470,2024-12-21 11:59:19+09:00,*************,https://twitter.com/symposion_/status/1870303005855363171,"나는 이번에 같이 크리스마스 보내기로한 칭구들중
돈까쓰광인칭구가
트렉터 바퀴값이며 이것저것 기부를 제일 마니하여
올 크리스마스는 가장 큰돈을 기부한 칭구의 최애음식 돈까쓰를 하기로했어
ㅋㅋㅋㅋㅋ
이번 크리스마스 음식…",False,False,향연
756,2024-12-21 11:59:44+09:00,왕밤빵,https://twitter.com/abyss__calling/status/1870303110687781299,12월 3일 45년만에 계엄령을 내려서 6공화국이 끝장나고 7공화국이 열린 거야,False,False,
469,2024-12-21 12:01:24+09:00,***************,https://twitter.com/symposion_/status/1870303528843129189,"트랙터 한대가 전복되어 크게 사고가 났다고 해요. 트랙터는 무척 비싼, 없으면 일을 할 수 없는 장비라고 해요. 투쟁에 참여하신 분들이 재산상의 큰 손실없이 무사 귀환 하실 수 있도록 우리도 십시일반 힘을 모아요…",False,False,향연
468,2024-12-21 12:01:34+09:00,**********,https://twitter.com/symposion_/status/1870303572417753167,"트랙터는 고가의 장비라서 바퀴 하나 교체하는데도 천만원의 비용이 든다고 합니다 전봉준 투쟁단에 십시일반 후원 부탁드려요🙏🏻🙏🏻🙏🏻

농협 301-0017-1731-11 전국농민총연맹",False,False,향연
467,2024-12-21 12:04:31+09:00,향연,https://twitter.com/symposion_/status/1870304314796978207,천만다행히 부상 등 인사사고는 없으니 이 부분은 안심하시고요! 전복된 트랙터와 옆에 트랙터에 깔려서 부서진 트럭이 안타까운 사고에 희생되었습니다... 🙏🙏🙏🚜🚛 기억할게!! 수리해줄게!! 🕯️🕯️🕯️🔥🔥🔥 https://t.co/NkfUVL89Ia,False,['https://x.com/mean981202/status/1870263479367807072'],
755,2024-12-21 12:04:54+09:00,***************,https://twitter.com/abyss__calling/status/1870304408753582116,"[윤석열 퇴진 성소수자 공동행동] 🏳️‍🌈🏳️‍⚧️

12월 21일 토요일 오후 2시 광화문에 무지개존이 뜹니다!

※자세한 위치는 당일 SNS 공지
※다양한 퀴어 가시화 물품 지참 환영
※후원: 국민 40880…",False,False,왕밤빵
641,2024-12-21 12:05:26+09:00,***************,https://twitter.com/noreunza_/status/1870304543155859505,"명헌우성 배포전 협력 도안 업로드해봅니다....( _ _ ) ( 많이늦엇지만,,용서해주시길..) https://t.co/SUgkX9f7un","['https://pbs.twimg.com/media/GfSiq1dasAAO3yl.jpg', 'https://pbs.twimg.com/media/GfSiq1ba8AANQ45.jpg']",False,계란흰자
466,2024-12-21 12:05:39+09:00,********,https://twitter.com/symposion_/status/1870304599057543175,반지하 방에 물이차 사람이 죽었을 때 구두를 신고 그 방을 들여다 보며 이런데서도 사람이 사느냐는 듯한 얼굴로 구경하던 너를 아직 기억해.,False,False,향연
640,2024-12-21 12:05:55+09:00,*************,https://twitter.com/noreunza_/status/1870304665415680360,"막상 주문하고 보니깐 너무 많이 추가주문했음을 알게되었습니다... 뭐... 인생이란 게 이런거죠...
오늘 정오 오픈됩니다 많관부(제발)
https://t.co/CjqwnDY79I",False,['https://takemm.com/prod/view/37180'],계란흰자
465,2024-12-21 12:06:05+09:00,*******,https://twitter.com/symposion_/status/1870304706482057366,둥둥둥 https://t.co/gKiTieVMVp,False,False,향연
